
Song:
	samples = 2838528
	channels = 2
	totalsamples = 5677056
	samples per point = 3032
	meterScale = 200
	tolerance = 1
	quantize bpm = 243 thru 480

Points:1873

	idx       time                val                 startsample         endsample           delta               actualbpm           bpm                 
	--------- ------------------- ------------------- ------------------- ------------------- ------------------- ------------------- ------------------- 
	1042          36.8                 0.2            3159344             3162375                                                                         
	1043          36.9                 0.2            3162376             3165407                                                                         
	1044          36.9                 0.2            3165408             3168439                                                                         
	1045          36.9                 0.1            3168440             3171471                                                                         
	1046          361.0                0.2            3171472             3174503                                                                         
	1047          361.0                0.2            3174504             3177535                                                                         
	1048          36.0                 0.1            3177536             3180567                                                                         
	1049          36.1                 0.2            3180568             3183599                                                                         
	1050          36.1                 2.6            3183600             3186631                                                                         
	1051          36.1                 0.1            3186632             3189663                                                                         
	1052          36.2                 0.4            3189664             3192695                                                                         
	1053          36.2                 0.1            3192696             3195727                                                                         
	1054          36.2                 11.0           3195728             3198759                                                                         
	1055          36.3                 3.3            3198760             3201791                                                                         
	1056          36.3                 3.8            3201792             3204823                                                                         
	1057          36.3                 2.1            3204824             3207855                                                                         
	1058          36.4                 3.8            3207856             3210887                                                                         
	1059          36.4                 2.3            3210888             3213919                                                                         
	1060          36.4                 2.6            3213920             3216951                                                                         
	1061          36.5                 3.7            3216952             3219983                                                                         
	1062          37.5                 0.2            3219984             3223015                                                                         
	1063          37.5                 3.7            3223016             3226047                                                                         
	1064          37.6                 1.5            3226048             3229079                                                                         
	1065          37.6                 3.6            3229080             3232111                                                                         
	1066          37.6                 2.0            3232112             3235143                                                                         
	1067          37.7                 1.4            3235144             3238175                                                                         
	1068          37.7                 3.9            3238176             3241207                                                                         
	1069          37.7                 0.4            3241208             3244239                                                                         
	1070          37.8                 2.4            3244240             3247271                                                                         
	1071          37.8                 1.6            3247272             3250303                                                                         
	1072          37.9                 2.2            3250304             3253335                                                                         
	1073          37.9                 2.5            3253336             3256367                                                                         
	1074          37.9                 1.4            3256368             3259399                                                                         
	1075          371.0                2.8            3259400             3262431                                                                         
	1076          371.0                0.3            3262432             3265463                                                                         
	1077          37.0                 1.3            3265464             3268495                                                                         
	1078          37.1                 2.3            3268496             3271527                                                                         
	1079          37.1                 1.8            3271528             3274559                                                                         
	1080          37.1                 3.8            3274560             3277591                                                                         
	1081          37.2                 1.5            3277592             3280623                                                                         
	1082          37.2                 0.1            3280624             3283655                                                                         
	1083          37.2                 0.1            3283656             3286687                                                                         
	1084          37.3                 1.1            3286688             3289719                                                                         
	1085          37.3                 2.5            3289720             3292751                                                                         
	1086          37.3                 2.4            3292752             3295783                                                                         
	1087          37.4                 2.4            3295784             3298815                                                                         
	1088          37.4                 2.4            3298816             3301847                                                                         
	1089          37.4                 1.2            3301848             3304879                                                                         
	1090          37.5                 0.4            3304880             3307911                                                                         
	1091          38.5                 1.1            3307912             3310943                                                                         
	1092          38.5                 1.3            3310944             3313975                                                                         
	1093          38.6                 2.0            3313976             3317007                                                                         
	1094          38.6                 0.2            3317008             3320039                                                                         
	1095          38.6                 1.7            3320040             3323071                                                                         
	1096          38.7                 2.2            3323072             3326103                                                                         
	1097          38.7                 1.4            3326104             3329135                                                                         
	1098          38.7                 41.0           3329136             3332167                                                                         
	1099          38.8                 5.7            3332168             3335199                                                                         
	1100          38.8                 1.2            3335200             3338231                                                                         
	1101          38.8                 3.7            3338232             3341263                                                                         
	1102          38.9                 1.0            3341264             3344295                                                                         
	1103          38.9                 3.8            3344296             3347327                                                                         
	1104          381.0                2.7            3347328             3350359                                                                         
	1105          381.0                2.5            3350360             3353391                                                                         
	1106          38.0                 2.0            3353392             3356423                                                                         
	1107          38.1                 2.9            3356424             3359455                                                                         
	1108          38.1                 3.5            3359456             3362487                                                                         
	1109          38.1                 0.0            3362488             3365519                                                                         
	1110          38.2                 3.8            3365520             3368551                                                                         
	1111          38.2                 1.4            3368552             3371583                                                                         
	1112          38.2                 1.3            3371584             3374615                                                                         
	1113          38.3                 2.1            3374616             3377647                                                                         
	1114          38.3                 1.7            3377648             3380679                                                                         
	1115          38.3                 2.2            3380680             3383711                                                                         
	1116          38.4                 1.8            3383712             3386743                                                                         
	1117          38.4                 2.9            3386744             3389775                                                                         
	1118          38.4                 1.7            3389776             3392807                                                                         
	1119          38.5                 2.8            3392808             3395839                                                                         
	1120          39.5                 1.3            3395840             3398871                                                                         
	1121          39.5                 4.6            3398872             3401903                                                                         
	1122          39.6                 0.3            3401904             3404935                                                                         
	1123          39.6                 4.7            3404936             3407967                                                                         
	1124          39.6                 1.2            3407968             3410999                                                                         
	1125          39.7                 0.3            3411000             3414031                                                                         
	1126          39.7                 4.2            3414032             3417063                                                                         
	1127          39.7                 6.9            3417064             3420095                                                                         
	1128          39.8                 3.2            3420096             3423127                                                                         
	1129          39.8                 0.5            3423128             3426159                                                                         
	1130          39.8                 3.8            3426160             3429191                                                                         
	1131          39.9                 5.3            3429192             3432223                                                                         
	1132          39.9                 51.0           3432224             3435255                                                                         
	1133          39.9                 3.8            3435256             3438287                                                                         
	1134          391.0                0.4            3438288             3441319                                                                         
	1135          39.0                 21.0           3441320             3444351                                                                         
	1136          39.1                 4.2            3444352             3447383                                                                         
	1137          39.1                 4.1            3447384             3450415                                                                         
	1138          39.1                 3.2            3450416             3453447                                                                         
	1139          39.2                 1.2            3453448             3456479                                                                         
	1140          39.2                 1.4            3456480             3459511                                                                         
	1141          39.2                 3.3            3459512             3462543                                                                         
	1142          39.3                 4.7            3462544             3465575                                                                         
	1143          39.3                 3.5            3465576             3468607                                                                         
	1144          39.3                 2.7            3468608             3471639                                                                         
	1145          39.4                 0.1            3471640             3474671                                                                         
	1146          39.4                 6.1            3474672             3477703                                                                         
	1147          39.4                 1.1            3477704             3480735                                                                         
	1148          39.5                 3.3            3480736             3483767                                                                         
	1149          39.5                 5.7            3483768             3486799                                                                         
	1150          40.5                 1.8            3486800             3489831                                                                         
	1151          40.6                 0.3            3489832             3492863                                                                         
	1152          40.6                 0.1            3492864             3495895                                                                         
	1153          40.6                 3.8            3495896             3498927                                                                         
	1154          40.7                 5.2            3498928             3501959                                                                         
	1155          40.7                 5.2            3501960             3504991                                                                         
	1156          40.7                 4.7            3504992             3508023                                                                         
	1157          40.8                 1.2            3508024             3511055                                                                         
	1158          40.8                 1.0            3511056             3514087                                                                         
	1159          40.8                 4.7            3514088             3517119                                                                         
	1160          40.9                 5.9            3517120             3520151                                                                         
	1161          40.9                 5.7            3520152             3523183                                                                         
	1162          40.9                 2.1            3523184             3526215                                                                         
	1163          401.0                0.3            3526216             3529247                                                                         
	1164          40.0                 3.0            3529248             3532279                                                                         
	1165          40.0                 4.2            3532280             3535311                                                                         
	1166          40.1                 5.0            3535312             3538343                                                                         
	1167          40.1                 3.4            3538344             3541375                                                                         
	1168          40.2                 2.5            3541376             3544407                                                                         
	1169          40.2                 1.1            3544408             3547439                                                                         
	1170          40.2                 3.0            3547440             3550471                                                                         
	1171          40.3                 41.0           3550472             3553503                                                                         
	1172          40.3                 3.9            3553504             3556535                                                                         
	1173          40.3                 2.6            3556536             3559567                                                                         
	1174          40.4                 0.3            3559568             3562599                                                                         
	1175          40.4                 1.4            3562600             3565631                                                                         
	1176          40.4                 2.4            3565632             3568663                                                                         
	1177          40.5                 2.4            3568664             3571695                                                                         
	1178          40.5                 2.1            3571696             3574727                                                                         
	1179          41.5                 1.8            3574728             3577759                                                                         
	1180          41.6                 0.4            3577760             3580791                                                                         
	1181          41.6                 1.4            3580792             3583823                                                                         
	1182          41.6                 2.8            3583824             3586855                                                                         
	1183          41.7                 2.8            3586856             3589887                                                                         
	1184          41.7                 1.9            3589888             3592919                                                                         
	1185          41.7                 0.1            3592920             3595951                                                                         
	1186          41.8                 1.7            3595952             3598983                                                                         
	1187          41.8                 1.2            3598984             3602015                                                                         
	1188          41.8                 1.2            3602016             3605047                                                                         
	1189          41.9                 1.0            3605048             3608079                                                                         
	1190          41.9                 0.5            3608080             3611111                                                                         
	1191          41.9                 1.8            3611112             3614143                                                                         
	1192          411.0                2.4            3614144             3617175                                                                         
	1193          41.0                 1.3            3617176             3620207                                                                         
	1194          41.0                 3.7            3620208             3623239                                                                         
	1195          41.1                 2.6            3623240             3626271                                                                         
	1196          41.1                 2.1            3626272             3629303                                                                         
	1197          41.1                 3.6            3629304             3632335                                                                         
	1198          41.2                 0.1            3632336             3635367                                                                         
	1199          41.2                 3.6            3635368             3638399                                                                         
	1200          41.3                 2.4            3638400             3641431                                                                         
	1201          41.3                 0.3            3641432             3644463                                                                         
	1202          41.3                 3.8            3644464             3647495                                                                         
	1203          41.4                 2.9            3647496             3650527                                                                         
	1204          41.4                 1.8            3650528             3653559                                                                         
	1205          41.4                 2.5            3653560             3656591                                                                         
	1206          41.5                 2.7            3656592             3659623                                                                         
	1207          41.5                 1.9            3659624             3662655                                                                         
	1208          42.5                 2.2            3662656             3665687                                                                         
	1209          42.6                 1.3            3665688             3668719                                                                         
	1210          42.6                 1.9            3668720             3671751                                                                         
	1211          42.6                 2.1            3671752             3674783                                                                         
	1212          42.7                 11.0           3674784             3677815                                                                         
	1213          42.7                 1.1            3677816             3680847                                                                         
	1214          42.7                 2.2            3680848             3683879                                                                         
	1215          42.8                 1.7            3683880             3686911                                                                         
	1216          42.8                 1.5            3686912             3689943                                                                         
	1217          42.8                 2.1            3689944             3692975                                                                         
	1218          42.9                 1.9            3692976             3696007                                                                         
	1219          42.9                 0.2            3696008             3699039                                                                         
	1220          42.9                 0.1            3699040             3702071                                                                         
	1221          421.0                1.4            3702072             3705103                                                                         
	1222          42.0                 2.8            3705104             3708135                                                                         
	1223          42.0                 3.6            3708136             3711167                                                                         
	1224          42.1                 0.1            3711168             3714199                                                                         
	1225          42.1                 2.4            3714200             3717231                                                                         
	1226          42.1                 2.5            3717232             3720263                                                                         
	1227          42.2                 0.4            3720264             3723295                                                                         
	1228          42.2                 3.6            3723296             3726327                                                                         
	1229          42.2                 2.4            3726328             3729359                                                                         
	1230          42.3                 1.6            3729360             3732391                                                                         
	1231          42.3                 2.4            3732392             3735423                                                                         
	1232          42.4                 2.9            3735424             3738455                                                                         
	1233          42.4                 1.7            3738456             3741487                                                                         
	1234          42.4                 2.3            3741488             3744519                                                                         
	1235          42.5                 4.4            3744520             3747551                                                                         
	1236          42.5                 1.5            3747552             3750583                                                                         
	1237          43.5                 4.9            3750584             3753615                                                                         
	1238          43.6                 61.0           3753616             3756647                                                                         
	1239          43.6                 2.3            3756648             3759679                                                                         
	1240          43.6                 21.0           3759680             3762711                                                                         
	1241          43.7                 3.9            3762712             3765743                                                                         
	1242          43.7                 0.4            3765744             3768775                                                                         
	1243          43.7                 2.1            3768776             3771807                                                                         
	1244          43.8                 3.8            3771808             3774839                                                                         
	1245          43.8                 0.5            3774840             3777871                                                                         
	1246          43.8                 2.2            3777872             3780903                                                                         
	1247          43.9                 2.5            3780904             3783935                                                                         
	1248          43.9                 0.1            3783936             3786967                                                                         
	1249          43.9                 2.4            3786968             3789999                                                                         
	1250          431.0                2.0            3790000             3793031                                                                         
	1251          43.0                 0.3            3793032             3796063                                                                         
	1252          43.0                 2.2            3796064             3799095                                                                         
	1253          43.1                 2.9            3799096             3802127                                                                         
	1254          43.1                 0.5            3802128             3805159                                                                         
	1255          43.1                 2.1            3805160             3808191                                                                         
	1256          43.2                 1.3            3808192             3811223                                                                         
	1257          43.2                 1.8            3811224             3814255                                                                         
	1258          43.2                 2.9            3814256             3817287                                                                         
	1259          43.3                 2.3            3817288             3820319                                                                         
	1260          43.3                 2.5            3820320             3823351                                                                         
	1261          43.3                 3.2            3823352             3826383                                                                         
	1262          43.4                 3.8            3826384             3829415                                                                         
	1263          43.4                 4.6            3829416             3832447                                                                         
	1264          43.5                 1.3            3832448             3835479                                                                         
	1265          43.5                 1.4            3835480             3838511                                                                         
	1266          44.5                 0.0            3838512             3841543                                                                         
	1267          44.6                 0.3            3841544             3844575                                                                         
	1268          44.6                 0.3            3844576             3847607                                                                         
	1269          44.6                 0.1            3847608             3850639                                                                         
	1270          44.7                 0.2            3850640             3853671                                                                         
	1271          44.7                 0.2            3853672             3856703                                                                         
	1272          44.7                 0.3            3856704             3859735                                                                         
	1273          44.8                 0.1            3859736             3862767                                                                         
	1274          44.8                 0.2            3862768             3865799                                                                         
	1275          44.8                 0.1            3865800             3868831                                                                         
	1276          44.9                 0.3            3868832             3871863                                                                         
	1277          44.9                 0.2            3871864             3874895                                                                         
	1278          44.9                 1.8            3874896             3877927                                                                         
	1279          441.0                0.1            3877928             3880959                                                                         
	1280          44.0                 0.3            3880960             3883991                                                                         
	1281          44.0                 0.3            3883992             3887023                                                                         
	1282          44.1                 0.2            3887024             3890055                                                                         
	1283          44.1                 0.2            3890056             3893087                                                                         
	1284          44.1                 0.2            3893088             3896119                                                                         
	1285          44.2                 0.2            3896120             3899151                                                                         
	1286          44.2                 1.5            3899152             3902183                                                                         
	1287          44.2                 1.7            3902184             3905215                                                                         
	1288          44.3                 2.4            3905216             3908247                                                                         
	1289          44.3                 1.6            3908248             3911279                                                                         
	1290          44.3                 5.4            3911280             3914311                                                                         
	1291          44.4                 2.2            3914312             3917343                                                                         
	1292          44.4                 0.1            3917344             3920375                                                                         
	1293          44.4                 0.3            3920376             3923407                                                                         
	1294          44.5                 0.1            3923408             3926439                                                                         
	1295          45.5                 0.3            3926440             3929471                                                                         
	1296          45.6                 0.4            3929472             3932503                                                                         
	1297          45.6                 0.2            3932504             3935535                                                                         
	1298          45.6                 0.2            3935536             3938567                                                                         
	1299          45.7                 0.1            3938568             3941599                                                                         
	1300          45.7                 0.0            3941600             3944631                                                                         
	1301          45.7                 0.4            3944632             3947663                                                                         
	1302          45.8                 0.3            3947664             3950695                                                                         
	1303          45.8                 0.3            3950696             3953727                                                                         
	1304          45.8                 0.5            3953728             3956759                                                                         
	1305          45.9                 0.1            3956760             3959791                                                                         
	1306          45.9                 0.2            3959792             3962823                                                                         
	1307          45.9                 0.3            3962824             3965855                                                                         
	1308          451.0                0.1            3965856             3968887                                                                         
	1309          451.0                0.4            3968888             3971919                                                                         
	1310          45.0                 0.3            3971920             3974951                                                                         
	1311          45.1                 0.4            3974952             3977983                                                                         
	1312          45.1                 0.1            3977984             3981015                                                                         
	1313          45.1                 0.4            3981016             3984047                                                                         
	1314          45.2                 0.2            3984048             3987079                                                                         
	1315          45.2                 0.5            3987080             3990111                                                                         
	1316          45.2                 0.3            3990112             3993143                                                                         
	1317          45.3                 0.1            3993144             3996175                                                                         
	1318          45.3                 0.3            3996176             3999207                                                                         
	1319          45.3                 0.3            3999208             4002239                                                                         
	1320          45.4                 0.5            4002240             4005271                                                                         
	1321          45.4                 0.3            4005272             4008303                                                                         
	1322          45.4                 0.3            4008304             4011335                                                                         
	1323          45.5                 0.4            4011336             4014367                                                                         
	1324          46.5                 0.1            4014368             4017399                                                                         
	1325          46.5                 0.3            4017400             4020431                                                                         
	1326          46.6                 0.3            4020432             4023463                                                                         
	1327          46.6                 0.1            4023464             4026495                                                                         
	1328          46.7                 0.2            4026496             4029527                                                                         
	1329          46.7                 1.1            4029528             4032559                                                                         
	1330          46.7                 3.9            4032560             4035591                                                                         
	1331          46.8                 4.5            4035592             4038623                                                                         
	1332          46.8                 2.9            4038624             4041655                                                                         
	1333          46.8                 2.1            4041656             4044687                                                                         
	1334          46.9                 61.0           4044688             4047719                                                                         
	1335          46.9                 4.3            4047720             4050751                                                                         
	1336          46.9                 2.0            4050752             4053783                                                                         
	1337          461.0                3.6            4053784             4056815                                                                         
	1338          461.0                3.8            4056816             4059847                                                                         
